species,reactor,sample_time,dilution,count,comment,average,stdev,total,composition
ct,M0,452.9,-5,15|11|12,,126666666.66666666,20816659.99466131,126666666.66666666,1.0
ct,M0,475.87,-5,7|6|4,,56666666.666666664,15275252.31651947,56666666.666666664,1.0
