exp_time,reactor,measurement,sensor
213.02605277777778,M1,0.5768709553931131,od_measured
213.19288333333333,M1,0.5713928942523289,od_measured
213.35969722222222,M1,0.5660501850265235,od_measured
213.52650277777778,M1,0.5599962630111016,od_measured
213.69336111111113,M1,0.5512279198643746,od_measured
213.86017777777778,M1,0.545508686220537,od_measured
214.0270166666667,M1,0.5372251490238256,od_measured
214.1938611111111,M1,0.5298078640829794,od_measured
214.36067222222223,M1,0.5212683887197623,od_measured
214.5275305555556,M1,0.5143088393459357,od_measured
214.69437222222223,M1,0.5038842809486482,od_measured
214.86122222222224,M1,0.4902161984796835,od_measured
215.02805277777776,M1,0.4803355086862205,od_measured
215.1948972222222,M1,0.47312248208979707,od_measured
215.361725,M1,0.4687395409883879,od_measured
215.5285888888889,M1,0.4557113039356873,od_measured
215.69543611111112,M1,0.44343119383123375,od_measured
215.86225555555558,M1,0.4378719215414622,od_measured
216.02909166666666,M1,0.4211079716353428,od_measured
216.19592222222224,M1,0.41600151302477345,od_measured
216.36274722222223,M1,0.40641859744426406,od_measured
216.52959722222224,M1,0.3994935012851595,od_measured
216.69642777777779,M1,0.3900213281805421,od_measured
216.86326666666668,M1,0.3833940062343912,od_measured
217.03009722222225,M1,0.38042118599267183,od_measured
217.19692222222224,M1,0.3721647191789561,od_measured
217.36377222222225,M1,0.3631896567438977,od_measured
217.53060000000002,M1,0.3548569006690121,od_measured
217.69742777777776,M1,0.35310470860601195,od_measured
217.8642527777778,M1,0.3396113531545655,od_measured
218.0310888888889,M1,0.33094636965200425,od_measured
218.1979416666667,M1,0.3199860194468023,od_measured
218.3647888888889,M1,0.3064461050621771,od_measured
218.53160277777778,M1,0.30577585158978854,od_measured
218.69843333333336,M1,0.296353509043855,od_measured
218.86528333333334,M1,0.2912715306407659,od_measured
219.03210833333335,M1,0.2863708423590245,od_measured
219.19892777777778,M1,0.2900442841171127,od_measured
219.36575833333333,M1,0.2880561281531689,od_measured
219.53258055555554,M1,0.2802603329606596,od_measured
219.69943055555552,M1,0.2791816172874012,od_measured
219.86628333333334,M1,0.27688644224722236,od_measured
220.0331388888889,M1,0.274478416951995,od_measured
220.19994444444447,M1,0.2681953130459087,od_measured
220.3667888888889,M1,0.26799948466214796,od_measured
220.53360555555554,M1,0.26347634686604704,od_measured
220.70043333333336,M1,0.25894242191321354,od_measured
220.86727222222223,M1,0.2584561700789602,od_measured
221.03409444444443,M1,0.2556830410173992,od_measured
221.20094444444445,M1,0.254816749353644,od_measured
221.3677777777778,M1,0.25269499860247363,od_measured
221.5345888888889,M1,0.250061272797149,od_measured
221.7014,M1,0.24862492138914113,od_measured
221.86825555555555,M1,0.24704252847459995,od_measured
222.03510833333334,M1,0.24589328139193628,od_measured
222.20194444444445,M1,0.24532985989798056,od_measured
222.36877222222225,M1,0.2450892233247152,od_measured
222.53558333333336,M1,0.24574475054154143,od_measured
222.70239444444445,M1,0.24516888232827894,od_measured
222.86925000000002,M1,0.2412133149325693,od_measured
223.03608055555557,M1,0.24381136014254767,od_measured
223.2029083333333,M1,0.24371178638809302,od_measured
223.36973611111114,M1,0.24368855251205365,od_measured
223.53658055555556,M1,0.23825182551883167,od_measured
223.70341666666667,M1,0.2382194640486339,od_measured
223.87025,M1,0.24091791279435393,od_measured
224.03707222222224,M1,0.23768923380616308,od_measured
224.20388888888888,M1,0.23792572147299273,od_measured
