species,reactor,sample_time,dilution,count,comment,average,stdev,total,composition
ct,M3,238.6,-5,4|4|5,,43333333.33333333,5773502.691896258,72666666.66666666,0.5963302752293578
ct,M3,262.32,-5,20|21|20,,203333333.3333333,5773502.691896275,343333333.3333333,0.5922330097087378
ct,M3,287.45,-4,10|10|11,,10333333.333333334,577350.2691896257,14633333.333333334,0.7061503416856492
ct,M3,313.32,-4,20|26|21,,22333333.333333332,3214550.253664318,39333333.33333333,0.5677966101694916
ct,M3,336.77,-5,15|13|17,,149999999.99999997,19999999.999999985,149999999.99999997,1.0
ct,M3,355.28,-5,15|18|18,,169999999.99999997,17320508.075688772,169999999.99999997,1.0
ct,M3,380.4,-5,46|47|34,,423333333.3333333,72341781.38070238,423333333.3333333,1.0
