exp_time,reactor,measurement,sensor
213.04255833333335,M0,0.2941666375515338,od_measured
213.20937777777777,M0,0.28934726783593034,od_measured
213.376225,M0,0.28701309307525674,od_measured
213.54306944444446,M0,0.28120628362797845,od_measured
213.70989166666666,M0,0.2812062836279785,od_measured
213.87670277777778,M0,0.27628899972049475,od_measured
214.04355555555557,M0,0.2746476923345678,od_measured
214.21038888888887,M0,0.27338559499685555,od_measured
214.37725000000003,M0,0.2739282719586332,od_measured
214.54408611111108,M0,0.27007974634896237,od_measured
214.71090833333335,M0,0.27007227831737823,od_measured
214.87776111111108,M0,0.26457912619663193,od_measured
215.04460833333334,M0,0.26410781042554676,od_measured
215.2114638888889,M0,0.2615769774998253,od_measured
215.37828888888893,M0,0.2589374432254909,od_measured
215.5451222222222,M0,0.2580769600307456,od_measured
215.71194722222222,M0,0.2518054730626791,od_measured
215.8787861111111,M0,0.2514428586402068,od_measured
216.045625,M0,0.25018491020893013,od_measured
216.2124722222222,M0,0.24815526518063027,od_measured
216.37932500000002,M0,0.2456526448186709,od_measured
216.54618333333335,M0,0.24534230661728734,od_measured
216.71300555555555,M0,0.24107889036405555,od_measured
216.87986388888888,M0,0.2407652330375236,od_measured
217.04670277777777,M0,0.23934049856753542,od_measured
217.21353333333334,M0,0.23494680665222553,od_measured
217.38035833333333,M0,0.2348961899937111,od_measured
217.54717500000004,M0,0.23197287051918103,od_measured
217.71402500000002,M0,0.23092734609740753,od_measured
217.88083333333333,M0,0.22795258018307593,od_measured
218.04766666666671,M0,0.2282786842289148,od_measured
218.21448333333333,M0,0.2256665327370554,od_measured
218.38129722222223,M0,0.224410243868353,od_measured
218.54815833333333,M0,0.22198064425966038,od_measured
218.71499444444444,M0,0.22048288903640553,od_measured
218.88181944444446,M0,0.21890962371602266,od_measured
219.04867222222222,M0,0.2174823999021731,od_measured
219.21551111111114,M0,0.2146312713996226,od_measured
219.38235277777775,M0,0.2118390573684578,od_measured
219.54918055555558,M0,0.21028155789253014,od_measured
219.71603055555553,M0,0.21063006603312132,od_measured
219.88289722222223,M0,0.2103968974914401,od_measured
220.04974722222224,M0,0.2065616483823632,od_measured
220.21660000000003,M0,0.20251646460764441,od_measured
220.38340833333334,M0,0.2016302581929984,od_measured
220.55023055555557,M0,0.20105853888617142,od_measured
220.71709166666668,M0,0.19964293201034167,od_measured
220.8839,M0,0.19886210781916008,od_measured
221.0507388888889,M0,0.19825802704213535,od_measured
221.21760833333335,M0,0.19932097687093842,od_measured
221.38446111111114,M0,0.19644744427363567,od_measured
221.55129722222225,M0,0.19588153343581857,od_measured
221.71813055555555,M0,0.19382201628118229,od_measured
221.88499444444446,M0,0.19320548878485078,od_measured
222.051825,M0,0.19330506253930543,od_measured
222.21866944444443,M0,0.19055848647893228,od_measured
222.3855138888889,M0,0.18935779295646704,od_measured
222.55235,M0,0.18841433163300952,od_measured
222.7191777777778,M0,0.18510931276640344,od_measured
222.88604166666667,M0,0.1846355076514569,od_measured
223.05286944444444,M0,0.18217271679127942,od_measured
223.21971944444442,M0,0.18634983579065054,od_measured
223.38656388888887,M0,0.1831900286492907,od_measured
223.55339722222223,M0,0.1808782579833694,od_measured
223.72023333333337,M0,0.18124502131227724,od_measured
223.887075,M0,0.18020281601565225,od_measured
224.05391111111112,M0,0.17580082628747115,od_measured
224.22075555555554,M0,0.1793365243518971,od_measured
224.38760833333333,M0,0.18615566696946403,od_measured
