species,reactor,sample_time,dilution,count,comment,average,stdev,total,composition
ct,M0,238.6,-5,13|12|22,,156666666.66666666,55075705.47286102,156666666.66666666,1.0
ct,M0,262.32,-4,81|94|100,,91666666.66666667,9712534.85622231,91666666.66666667,1.0
ct,M0,287.45,-5,14|14|13,,136666666.66666666,5773502.691896258,136666666.66666666,1.0
ct,M0,313.32,-5,18|18|22,,193333333.3333333,23094010.767585047,193333333.3333333,1.0
ct,M0,336.77,-5,12|14|16,,140000000.0,19999999.999999985,140000000.0,1.0
ct,M0,355.28,-5,14|18|19,,169999999.99999997,26457513.11064589,169999999.99999997,1.0
ct,M0,380.4,-5,30|26|16,,239999999.99999997,72111025.50927977,239999999.99999997,1.0
