time,OD,well,strain,carbon_source,growth_rates
45:29:10,0.6684,B10,at,21,-0.0075018754688672236
45:59:10,0.6631,B10,at,21,-0.011958825310323976
46:29:10,0.6624,B10,at,21,-0.004099605223200614
46:59:10,0.6599,B10,at,21,-0.005319957440340397
47:29:10,0.6569,B10,at,21,-0.006563883376583852
47:59:10,0.6559,B10,at,21,-0.002141982864137191
48:29:10,0.6546,B10,at,21,-0.005048187241854015
48:59:10,0.6509,B10,at,21,-0.011533138551437724
49:29:10,0.6488,B10,at,21,-0.008666047663262053
49:59:10,0.646,B10,at,21,-0.00511865984178683
50:29:10,0.644,B10,at,21,-0.008554985223207434
50:59:10,0.6418,B10,at,21,-0.0057884856070088185
51:29:10,0.64,B10,at,21,-0.0071964956195243075
51:59:10,0.6364,B10,at,21,-0.008824456350456884
52:29:10,0.6353,B10,at,21,-0.0036300505050506308
52:59:10,0.6329,B10,at,21,-0.006642416574411027
53:29:10,0.6309,B10,at,21,-0.009215125516364836
53:59:10,0.6285,B10,at,21,-0.009577015163607351
54:29:10,0.625,B10,at,21,-0.008501764517163895
54:59:10,0.6226,B10,at,21,-0.005795235028976073
55:29:10,0.6205,B10,at,21,-0.004033559212649156
55:59:10,0.6191,B10,at,21,-0.0035558428963956353
56:29:10,0.6172,B10,at,21,-0.007610103626943065
56:59:10,0.6145,B10,at,21,-0.008469055374592806
57:29:10,0.6127,B10,at,21,-0.003429131286740677
57:59:10,0.6107,B10,at,21,-0.004902761889197586
58:29:10,0.6084,B10,at,21,-0.009845749917952092
58:59:10,0.6062,B10,at,21,-0.006601749463607862
59:29:10,0.6046,B10,at,21,-0.0069375619425173125
59:59:10,0.601,B10,at,21,-0.011135117168023997
60:29:10,0.5983,B10,at,21,-0.006681142475363293
60:59:10,0.5978,B10,at,21,-0.005353856449723909
61:29:10,0.5951,B10,at,21,-0.007388748950461728
61:59:10,0.5929,B10,at,21,-0.011124220461823781
62:29:10,0.5893,B10,at,21,-0.009679062659195175
62:59:10,0.5879,B10,at,21,-0.005105513955071482
63:29:10,0.5853,B10,at,21,-0.007851169141491806
63:59:10,0.5831,B10,at,21,-0.011492281303601935
64:29:10,0.5791,B10,at,21,-0.007769337016574496
64:59:10,0.5782,B10,at,21,-0.005012964563526384
65:29:10,0.5758,B10,at,21,-0.005899705014749383
65:59:10,0.5744,B10,at,21,-0.0076508433315946285
66:29:10,0.5717,B10,at,21,-0.009791921664626576
66:59:10,0.5693,B10,at,21,-0.006672519754170175
67:29:10,0.5673,B10,at,21,-0.011265622249603873
67:59:10,0.5638,B10,at,21,-0.011720831113479045
68:29:10,0.5614,B10,at,21,-0.007301869991095267
68:59:10,0.5597,B10,at,21,-0.00805008944543819
69:29:10,0.5576,B10,at,21,-0.007899461400359192
69:59:10,0.5553,B10,at,21,-0.003425892535160499
70:29:10,0.5545,B10,at,21,-0.004683840749414404
70:59:10,0.5523,B10,at,21,-0.008876811594202927
71:29:10,0.5496,B10,at,21,-0.005816066884769341
71:59:10,0.5483,B10,at,21,-0.008928571428571458
72:29:10,0.5451,B10,at,21,-0.011553273427471067
72:59:10,0.542,B10,at,21,-0.010506912442396384
73:29:10,0.5404,B10,at,21,-0.003335804299481141
73:59:10,0.5397,B10,at,21,-0.0038838542629924004
74:29:10,0.5365,B10,at,21,-0.011534883720930202
74:59:10,0.5344,B10,at,21,-0.010851262862488359
75:29:10,0.5319,B10,at,21,
Unnamed: 152,,B10,at,21,
0:29:10,0.1053,B11,at,21,0.047384007897334636
0:59:10,0.1076,B11,at,21,0.07425265188042429
1:29:10,0.1119,B11,at,21,0.10366972477064225
1:59:10,0.1197,B11,at,21,0.13130434782608696
2:29:10,0.1276,B11,at,21,0.15713134568896053
2:59:10,0.1377,B11,at,21,0.17769516728624526
3:29:10,0.1518,B11,at,21,0.19189189189189176
3:59:10,0.1838,B11,at,21,0.20994475138121554
4:29:10,0.1842,B11,at,21,0.24862788144895723
4:59:10,0.2091,B11,at,21,0.26080691642651294
5:29:10,0.2389,B11,at,21,0.24355179704016908
5:59:10,0.2738,B11,at,21,0.23513920240782546
6:29:10,0.3059,B11,at,21,0.1866220735785954
6:59:10,0.3253,B11,at,21,0.1930970149253731
7:29:10,0.3704,B11,at,21,0.1874826917751315
7:59:10,0.3822,B11,at,21,0.14307731826355005
8:29:10,0.4202,B11,at,21,0.13243761996161235
8:59:10,0.4474,B11,at,21,0.1228346456692913
9:29:10,0.4675,B11,at,21,0.10224862112855329
9:59:10,0.4803,B11,at,21,0.09600162370610932
10:29:10,0.5113,B11,at,21,0.08251397725081926
10:59:10,0.5307,B11,at,21,0.07805788982259561
11:29:10,0.5453,B11,at,21,0.08314005352363957
11:59:10,0.5659,B11,at,21,0.06837313176430158
12:29:10,0.587,B11,at,21,0.0541395968682327
12:59:10,0.605,B11,at,21,0.05564594858444518
13:29:10,0.6168,B11,at,21,0.048542159180456956
13:59:10,0.6397,B11,at,21,0.022776572668112872
14:29:10,0.6461,B11,at,21,0.024491682070240335
14:59:10,0.6671,B11,at,21,0.05337970663843943
15:29:10,0.6852,B11,at,21,0.050255661066471856
15:59:10,0.695,B11,at,21,0.040965933592065504
16:29:10,0.6986,B11,at,21,0.035624123422159856
16:59:10,0.7258,B11,at,21,0.032727777007349974
17:29:10,0.7373,B11,at,21,0.019549280477871408
17:59:10,0.7415,B11,at,21,0.02637661454792654
18:29:10,0.7604,B11,at,21,0.04100529100529089
18:59:10,0.7731,B11,at,21,0.026223091976516646
19:29:10,0.7821,B11,at,21,0.014302280633938923
19:59:10,0.7602,B11,at,21,0.02057613168724282
20:29:10,0.7497,B11,at,21,-0.00681732104532251
20:59:10,0.7468,B11,at,21,-0.03133903133903134
21:29:10,0.7452,B11,at,21,-0.005469462169553303
21:59:10,0.7507,B11,at,21,0.0020833333333332483
22:29:10,0.7646,B11,at,21,0.009096816114359982
22:59:10,0.771,B11,at,21,0.01548387096774195
23:29:10,0.7764,B11,at,21,0.01586692258477283
23:59:10,0.7747,B11,at,21,0.01206502413004834
24:29:10,0.7717,B11,at,21,-0.00581542351453848
24:59:10,0.7671,B11,at,21,-0.015457332652018395
25:29:10,0.7628,B11,at,21,-0.012068301450763994
25:59:10,0.7604,B11,at,21,-0.010343935867597631
26:29:10,0.7576,B11,at,21,-0.011026073420677069
26:59:10,0.7544,B11,at,21,-0.010720355602039463
27:29:10,0.752,B11,at,21,-0.007211223285695634
27:59:10,0.7504,B11,at,21,-0.010139583882012169
28:29:10,0.7469,B11,at,21,-0.008874172185430369
28:59:10,0.745,B11,at,21,-0.007838448252956046
29:29:10,0.7426,B11,at,21,-0.00987852089173685
29:59:10,0.7391,B11,at,21,-0.011404803434858382
30:29:10,0.7376,B11,at,21,-0.010532001080205128
30:59:10,0.7343,B11,at,21,-0.007593220338983117
31:29:10,0.7324,B11,at,21,-0.006394557823129303
31:59:10,0.7314,B11,at,21,-0.00791484716157209
32:29:10,0.7279,B11,at,21,-0.008913878222709903
32:59:10,0.7247,B11,at,21,-0.00922483822112065
33:29:10,0.7203,B11,at,21,-0.006089965397923819
33:59:10,0.7209,B11,at,21,-0.008311400470979368
34:29:10,0.7145,B11,at,21,-0.011025819958129823
34:59:10,0.7141,B11,at,21,-0.006022408963585393
35:29:10,0.7111,B11,at,21,-0.006037629879247361
35:59:10,0.7104,B11,at,21,-0.00845427645484008
36:29:10,0.7056,B11,at,21,-0.006513735485698171
36:59:10,0.7058,B11,at,21,-0.005531130336122557
37:29:10,0.7006,B11,at,21,-0.00783141107788687
37:59:10,0.6987,B11,at,21,-0.006861063464837088
38:29:10,0.6961,B11,at,21,-0.006594982078853116
38:59:10,0.6932,B11,at,21,-0.007194244604316554
39:29:10,0.6906,B11,at,21,-0.005776173285198561
39:59:10,0.6883,B11,at,21,-0.006222865412445689
40:29:10,0.6859,B11,at,21,-0.007555943039813982
40:59:10,0.683,B11,at,21,-0.006270049577136311
41:29:10,0.6815,B11,at,21,-0.007749671004532785
41:59:10,0.678,B11,at,21,-0.006759735488611224
42:29:10,0.6767,B11,at,21,-0.005152362726335857
42:59:10,0.6747,B11,at,21,-0.007237813884785842
43:29:10,0.6725,B11,at,21,-0.006524317912218373
43:59:10,0.6699,B11,at,21,-0.004757656853999376
44:29:10,0.668,B11,at,21,-0.006853396901072613
44:59:10,0.6656,B11,at,21,-0.004191616766467103
45:29:10,0.6665,B11,at,21,-0.00733093955715143
45:59:10,0.6606,B11,at,21,-0.00904840898808627
46:29:10,0.6586,B11,at,21,-0.004830917874396106
46:59:10,0.6579,B11,at,21,-0.008334596150931883
47:29:10,0.6551,B11,at,21,-0.00608920688080378
47:59:10,0.6536,B11,at,21,-0.0035066321085532545
48:29:10,0.6537,B11,at,21,-0.007638252367858241
48:59:10,0.6503,B11,at,21,-0.008910738976801223
49:29:10,0.6462,B11,at,21,-0.007552404438964265
49:59:10,0.6447,B11,at,21,-0.007430340557275582
50:29:10,0.6429,B11,at,21,-0.006521739130434754
50:59:10,0.6392,B11,at,21,-0.006232471174820822
51:29:10,0.6392,B11,at,21,-0.008437500000000112
51:59:10,0.6346,B11,at,21,-0.007385292269013259
52:29:10,0.6336,B11,at,21,-0.005509208248071695
52:59:10,0.6323,B11,at,21,-0.006952125138252424
53:29:10,0.6294,B11,at,21,-0.006974163892851593
53:59:10,0.6265,B11,at,21,-0.00938743038981705
54:29:10,0.6234,B11,at,21,-0.009439999999999848
54:59:10,0.6212,B11,at,21,-0.007227754577577816
55:29:10,0.6198,B11,at,21,-0.005640612409347394
55:59:10,0.6187,B11,at,21,-0.00533031820384442
56:29:10,0.6176,B11,at,21,-0.007453013609850839
56:59:10,0.614,B11,at,21,-0.00732302685109837
57:29:10,0.6124,B11,at,21,-0.006202056471356333
57:59:10,0.6119,B11,at,21,-0.007041100376616948
58:29:10,0.6094,B11,at,21,-0.007396449704142109
58:59:10,0.6059,B11,at,21,-0.006268558231606773
59:29:10,0.6054,B11,at,21,-0.008600727753886837
59:59:10,0.6017,B11,at,21,-0.010482529118136394
60:29:10,0.5987,B11,at,21,-0.005348487380912553
60:59:10,0.5977,B11,at,21,-0.00535296085647389
61:29:10,0.5955,B11,at,21,-0.008233910267182013
61:59:10,0.5933,B11,at,21,-0.00978242536684081
62:29:10,0.5889,B11,at,21,-0.008484642796538273
62:59:10,0.5876,B11,at,21,-0.006803878210580037
63:29:10,0.5859,B11,at,21,-0.008200922603792972
63:59:10,0.583,B11,at,21,-0.010632824558394949
64:29:10,0.5792,B11,at,21,-0.008461405629424806
64:59:10,0.5785,B11,at,21,-0.005707367692839795
65:29:10,0.5763,B11,at,21,-0.0065995137200417255
65:59:10,0.5751,B11,at,21,-0.007137883008356533
66:29:10,0.5719,B11,at,21,-0.008920762637747059
66:59:10,0.5695,B11,at,21,-0.007728789741788089
67:29:10,0.5681,B11,at,21,-0.009695046712497903
67:59:10,0.5631,B11,at,21,-0.010464703795672254
68:29:10,0.5615,B11,at,21,-0.0073031706448165165
68:59:10,0.559,B11,at,21,-0.006789351438270548
69:29:10,0.557,B11,at,21,-0.007890961262553729
69:59:10,0.5546,B11,at,21,-0.00558256798127137
70:29:10,0.5551,B11,at,21,-0.005410279531109112
70:59:10,0.552,B11,at,21,-0.008871989860583044
71:29:10,0.5502,B11,at,21,-0.0072780203784570665
71:59:10,0.5488,B11,at,21,-0.008207185847163867
72:29:10,0.5453,B11,at,21,-0.01155751238304893
72:59:10,0.5425,B11,at,21,-0.008671586715867227
73:29:10,0.5396,B11,at,21,-0.004256106587712953
73:59:10,0.5407,B11,at,21,-0.007226236798221261
74:29:10,0.5375,B11,at,21,-0.00987884436160293
74:59:10,0.5345,B11,at,21,-0.008607784431137609
75:29:10,0.5317,B11,at,21,
Unnamed: 152,,B11,at,21,
0:29:10,0.1041,B12,at,21,0.04803073967339101
0:59:10,0.1066,B12,at,21,0.07692307692307691
1:29:10,0.1123,B12,at,21,0.11130899376669633
1:59:10,0.1191,B12,at,21,0.12930310663308153
2:29:10,0.1277,B12,at,21,0.153484729835552
2:59:10,0.1387,B12,at,21,0.1773612112472962
3:29:10,0.1523,B12,at,21,0.24622455679579783
3:59:10,0.1762,B12,at,21,0.2111237230419978
4:29:10,0.1895,B12,at,21,0.19947229551451187
4:59:10,0.214,B12,at,21,0.25327102803738316
5:29:10,0.2437,B12,at,21,0.2712351251538778
5:59:10,0.2801,B12,at,21,0.23920028561228124
6:29:10,0.3107,B12,at,21,0.16768587061474086
6:59:10,0.3322,B12,at,21,0.19777242624924754
7:29:10,0.3764,B12,at,21,0.1822529224229543
7:59:10,0.4008,B12,at,21,0.1190119760479041
8:29:10,0.4241,B12,at,21,0.08865833529827877
8:59:10,0.4384,B12,at,21,0.09511861313868616
9:29:10,0.4658,B12,at,21,0.09188492915414342
9:59:10,0.4812,B12,at,21,0.10328345802161257
10:29:10,0.5155,B12,at,21,0.10281280310378273
10:59:10,0.5342,B12,at,21,0.06739049045301392
11:29:10,0.5515,B12,at,21,0.06926563916591118
11:59:10,0.5724,B12,at,21,0.06464011180992318
12:29:10,0.5885,B12,at,21,0.05029736618521658
12:59:10,0.602,B12,at,21,0.04568106312292354
13:29:10,0.616,B12,at,21,0.05600649350649347
