time,OD,well,strain,carbon_source,growth_rates
59:29:10,0.9096,D1,at,36,0.010324318258332382
59:59:10,0.907,D1,at,36,-0.0003366625519021063
60:29:10,0.9088,D1,at,36,0.014032330489447638
60:59:10,0.9122,D1,at,36,0.024568393094289508
61:29:10,0.9047,D1,at,36,0.012157721796276012
61:59:10,0.898,D1,at,36,0.0022958346999015973
62:29:10,0.8886,D1,at,36,0.0030597748879904103
62:59:10,0.8821,D1,at,36,0.0020708446866485155
63:29:10,0.8781,D1,at,36,-0.007197382769901788
63:59:10,0.8724,D1,at,36,-0.01624766714238669
64:29:10,0.8644,D1,at,36,-0.013189980048769699
64:59:10,0.866,D1,at,36,-0.008231368186874262
65:29:10,0.8638,D1,at,36,-0.008381761287438602
65:59:10,0.8633,D1,at,36,-0.012114413909141931
66:29:10,0.8577,D1,at,36,-0.01414027149321262
66:59:10,0.8549,D1,at,36,-0.008759954493742936
67:29:10,0.8541,D1,at,36,-0.010726920004564607
67:59:10,0.8484,D1,at,36,-0.010004599816007279
68:29:10,0.8471,D1,at,36,-0.00576302443522361
68:59:10,0.8459,D1,at,36,-0.006130002313208515
69:29:10,0.845,D1,at,36,-0.0031311608488925383
69:59:10,0.8437,D1,at,36,-0.0009281819236569345
70:29:10,0.846,D1,at,36,-0.005339524085896748
70:59:10,0.8411,D1,at,36,-0.009798203662661932
71:29:10,0.8399,D1,at,36,-0.00691595358105721
71:59:10,0.8368,D1,at,36,-0.009043927648578727
72:29:10,0.8294,D1,at,36,-0.008871540099361322
72:59:10,0.83,D1,at,36,-0.004265908282971973
73:29:10,0.8268,D1,at,36,0.000475172249940683
73:59:10,0.8322,D1,at,36,-0.0065142721781356735
74:29:10,0.8222,D1,at,36,-0.010402965443022888
74:59:10,0.8224,D1,at,36,-0.005026328386788048
75:29:10,0.8185,D1,at,36,
Unnamed: 152,,D1,at,36,
0:29:10,0.0994,D2,at,36,-0.012182741116751336
0:59:10,0.099,D2,at,36,-0.025536261491317692
1:29:10,0.0966,D2,at,36,-0.019791666666666655
1:59:10,0.0969,D2,at,36,0.0041666666666666415
2:29:10,0.0973,D2,at,36,0.00933609958506222
2:59:10,0.0978,D2,at,36,0.01754385964912288
3:29:10,0.0989,D2,at,36,0.02038735983690114
3:59:10,0.1,D2,at,36,0.021233569261880594
4:29:10,0.1011,D2,at,36,0.01996007984031938
4:59:10,0.102,D2,at,36,0.011892963330029798
5:29:10,0.1026,D2,at,36,0.014792899408284037
5:59:10,0.1035,D2,at,36,0.02050781249999991
6:29:10,0.1053,D2,at,36,0.023188405797101443
6:59:10,0.1068,D2,at,36,0.034351145038167996
7:29:10,0.1085,D2,at,36,0.04201680672268898
7:59:10,0.11,D2,at,36,0.060384263494967935
8:29:10,0.1161,D2,at,36,0.0729991204925242
8:59:10,0.1194,D2,at,36,0.053571428571428575
9:29:10,0.122,D2,at,36,0.05833333333333339
9:59:10,0.126,D2,at,36,0.10272873194221513
10:29:10,0.1347,D2,at,36,0.12048192771084337
10:59:10,0.1415,D2,at,36,0.17425320056899
11:29:10,0.1513,D2,at,36,0.1741894469167197
11:59:10,0.1694,D2,at,36,0.03630952380952377
12:29:10,0.1651,D2,at,36,0.033659730722154085
12:59:10,0.1749,D2,at,36,0.13602305475504328
13:29:10,0.1906,D2,at,36,0.1657754010695187
13:59:10,0.2099,D2,at,36,0.1691931540342298
14:29:10,0.2345,D2,at,36,0.13718411552346577
14:59:10,0.2407,D2,at,36,0.07449978714346538
15:29:10,0.2414,D2,at,36,-0.026348808030112924
15:59:10,0.2446,D2,at,36,0.073490813648294
16:29:10,0.2654,D2,at,36,0.02500976944118792
16:59:10,0.2472,D2,at,36,0.10212765957446794
17:29:10,0.284,D2,at,36,0.1329046087888532
17:59:10,0.2684,D2,at,36,-0.02094048493754586
18:29:10,0.2755,D2,at,36,0.01932895696571855
18:59:10,0.2761,D2,at,36,0.014774774774774747
19:29:10,0.27,D2,at,36,0.011498383039884947
19:59:10,0.2829,D2,at,36,0.04203776273601722
20:29:10,0.2829,D2,at,36,0.08617718028266122
20:59:10,0.2922,D2,at,36,0.05855413804383373
21:29:10,0.2967,D2,at,36,0.0801948051948052
21:59:10,0.312,D2,at,36,0.11592009685230023
22:29:10,0.3211,D2,at,36,0.10049090384060062
22:59:10,0.3502,D2,at,36,0.1084337349397591
23:29:10,0.3737,D2,at,36,0.1274941694739569
23:59:10,0.389,D2,at,36,0.11293436293436282
24:29:10,0.4208,D2,at,36,0.0674832447423157
24:59:10,0.4343,D2,at,36,0.08543733092876475
25:29:10,0.4497,D2,at,36,0.07012324691882708
25:59:10,0.4637,D2,at,36,0.05182543013008812
26:29:10,0.4859,D2,at,36,0.08055723803755287
26:59:10,0.5102,D2,at,36,0.08654404646660217
27:29:10,0.5198,D2,at,36,0.06648148148148156
27:59:10,0.5347,D2,at,36,0.061006517016654514
28:29:10,0.5553,D2,at,36,0.07861251525187385
28:59:10,0.5643,D2,at,36,0.048033472803347375
29:29:10,0.5899,D2,at,36,0.061918990703851255
29:59:10,0.6005,D2,at,36,0.06600504095778188
30:29:10,0.6141,D2,at,36,0.0023281080242122396
30:59:10,0.6223,D2,at,36,0.026874115983026883
31:29:10,0.6356,D2,at,36,0.022679165406713053
31:59:10,0.6417,D2,at,36,-0.003992015968063774
32:29:10,0.6406,D2,at,36,0.004250151791135435
32:59:10,0.6462,D2,at,36,0.018345818682158538
33:29:10,0.6577,D2,at,36,0.032498509242695185
33:59:10,0.671,D2,at,36,0.015978695073235735
34:29:10,0.6711,D2,at,36,0.01129694835680757
34:59:10,0.6761,D2,at,36,0.010825043885312994
35:29:10,0.6849,D2,at,36,0.014513788098693773
35:59:10,0.6869,D2,at,36,0.004613610149942462
36:29:10,0.6935,D2,at,36,0.015602427044206921
36:59:10,0.7034,D2,at,36,0.01788756388415665
37:29:10,0.7015,D2,at,36,0.010357548240635603
37:59:10,0.7132,D2,at,36,0.005479837009976134
38:29:10,0.713,D2,at,36,0.016932411457598436
38:59:10,0.7249,D2,at,36,0.027497581870941038
39:29:10,0.7294,D2,at,36,-0.004940982706560592
39:59:10,0.7304,D2,at,36,0.015136786557422609
40:29:10,0.7387,D2,at,36,0.02596348884381338
40:59:10,0.742,D2,at,36,0.0035168402542945162
41:29:10,0.7425,D2,at,36,0.019808651125185348
41:59:10,0.7559,D2,at,36,0.016047745358090185
42:29:10,0.7611,D2,at,36,0.016043489790506498
42:59:10,0.7654,D2,at,36,0.025584127398512024
43:29:10,0.7727,D2,at,36,0.011630912380460077
43:59:10,0.7724,D2,at,36,0.008386014707779577
44:29:10,0.7762,D2,at,36,0.005126233499935927
44:59:10,0.774,D2,at,36,0.007316134000770169
45:29:10,0.7891,D2,at,36,0.019974554707379053
45:59:10,0.7861,D2,at,36,0.017866129843985896
46:29:10,0.7999,D2,at,36,0.00324918770307429
46:59:10,0.8062,D2,at,36,0.004890895410082787
47:29:10,0.8028,D2,at,36,0.01902748414376319
47:59:10,0.8112,D2,at,36,0.019195275009228432
48:29:10,0.8204,D2,at,36,0.0007319751128462181
48:59:10,0.8091,D2,at,36,0.003811631624246885
49:29:10,0.819,D2,at,36,0.007049100631988366
49:59:10,0.8123,D2,at,36,0.00952264680747165
50:29:10,0.8274,D2,at,36,0.013123043582951974
50:59:10,0.8241,D2,at,36,0.008192771084337384
51:29:10,0.8253,D2,at,36,0.005134941485550611
51:59:10,0.8288,D2,at,36,0.015581924967038249
52:29:10,0.8361,D2,at,36,0.014228598306679208
52:59:10,0.8437,D2,at,36,0.0023629489603024596
53:29:10,0.8454,D2,at,36,0.006452369779446209
53:59:10,0.8494,D2,at,36,-0.0011738466956215529
54:29:10,0.8478,D2,at,36,0.01738313366220347
54:59:10,0.8571,D2,at,36,0.018114687896619287
55:29:10,0.8644,D2,at,36,-0.0013839234229039083
55:59:10,0.8605,D2,at,36,0.015020219526285397
56:29:10,0.868,D2,at,36,0.016929894330189654
56:59:10,0.8686,D2,at,36,0.004543389368468882
57:29:10,0.879,D2,at,36,0.012555140821174074
57:59:10,0.884,D2,at,36,0.007627593942793077
58:29:10,0.8832,D2,at,36,0.003255135256482224
58:59:10,0.8819,D2,at,36,0.020907871198568805
59:29:10,0.8911,D2,at,36,0.013852242744063386
59:59:10,0.8911,D2,at,36,-0.0008820286659315456
60:29:10,0.8908,D2,at,36,0.005721830985915473
60:59:10,0.9036,D2,at,36,-0.004494628370971392
61:29:10,0.913,D2,at,36,-0.015695810765999768
61:59:10,0.9147,D2,at,36,-0.017928730512249448
62:29:10,0.9151,D2,at,36,-0.017893315327481462
62:59:10,0.9175,D2,at,36,-0.011903412311529252
63:29:10,0.917,D2,at,36,-0.011046577838515023
63:59:10,0.9109,D2,at,36,-0.015703805593764383
64:29:10,0.9022,D2,at,36,-0.0074039796390559486
64:59:10,0.899,D2,at,36,-0.0006928406466511939
65:29:10,0.8948,D2,at,36,-0.0031257235471174294
65:59:10,0.8915,D2,at,36,-0.007065909880690368
66:29:10,0.884,D2,at,36,-0.00979363413781038
66:59:10,0.879,D2,at,36,-0.004211018832612057
67:29:10,0.8763,D2,at,36,-0.007610350076103443
67:59:10,0.8696,D2,at,36,-0.008250825082508257
68:29:10,0.8676,D2,at,36,-0.002951245425569659
68:59:10,0.8646,D2,at,36,-0.002482562950703382
69:29:10,0.8623,D2,at,36,-0.0026035502958579645
69:59:10,0.8619,D2,at,36,0.0011852554225435592
70:29:10,0.8615,D2,at,36,-0.0030732860520095114
70:59:10,0.8573,D2,at,36,-0.007252407561526566
71:29:10,0.8531,D2,at,36,-0.005119657102035922
71:59:10,0.8514,D2,at,36,-0.01254780114722748
72:29:10,0.8454,D2,at,36,-0.008198697853870302
72:59:10,0.8439,D2,at,36,-0.0031325301204819843
73:29:10,0.8418,D2,at,36,0.002660861151427299
73:59:10,0.8443,D2,at,36,-0.005527517423696151
74:29:10,0.8363,D2,at,36,-0.011919241060569241
74:59:10,0.8356,D2,at,36,-0.00449902723735413
75:29:10,0.8321,D2,at,36,
Unnamed: 152,,D2,at,36,
0:29:10,0.1006,D3,at,36,-0.035785288270377656
0:59:10,0.0988,D3,at,36,-0.03846153846153844
1:29:10,0.0968,D3,at,36,-0.01756198347107431
1:59:10,0.0971,D3,at,36,0.009268795056642616
2:29:10,0.0977,D3,at,36,0.014329580348004078
2:59:10,0.0985,D3,at,36,0.015228426395939099
3:29:10,0.0992,D3,at,36,0.01814516129032254
3:59:10,0.1003,D3,at,36,0.017946161515453737
4:29:10,0.101,D3,at,36,0.013861386138613846
4:59:10,0.1017,D3,at,36,0.010816125860373548
5:29:10,0.1021,D3,at,36,0.013712047012732601
5:59:10,0.1031,D3,at,36,0.021338506304558753
6:29:10,0.1043,D3,at,36,0.011505273250239756
6:59:10,0.1043,D3,at,36,0.0067114093959730805
7:29:10,0.105,D3,at,36,0.032380952380952385
7:59:10,0.1077,D3,at,36,0.07706592386258126
8:29:10,0.1133,D3,at,36,0.08120035304501325
8:59:10,0.1169,D3,at,36,0.06501283147989731
9:29:10,0.1209,D3,at,36,0.05872622001654256
9:59:10,0.124,D3,at,36,0.0919354838709678
10:29:10,0.1323,D3,at,36,0.12244897959183668
10:59:10,0.1402,D3,at,36,0.15477888730385164
11:29:10,0.154,D3,at,36,0.1857142857142858
11:59:10,0.1688,D3,at,36,0.055094786729857834
12:29:10,0.1633,D3,at,36,0.021432945499081466
12:59:10,0.1723,D3,at,36,0.11375507835171215
13:29:10,0.1829,D3,at,36,0.14215418261344995
13:59:10,0.1983,D3,at,36,0.17952597075138674
14:29:10,0.2185,D3,at,36,0.12540045766590394
14:59:10,0.2257,D3,at,36,0.08241027913159063
15:29:10,0.2371,D3,at,36,0.05567271193589198
15:59:10,0.2389,D3,at,36,0.11134365843449136
16:29:10,0.2637,D3,at,36,0.062191884717482084
16:59:10,0.2553,D3,at,36,0.03172737955346649
17:29:10,0.2718,D3,at,36,0.0908756438557763
17:59:10,0.28,D3,at,36,-0.021428571428571446
18:29:10,0.2658,D3,at,36,-0.037998495109104795
18:59:10,0.2699,D3,at,36,0.06298629121897005
19:29:10,0.2828,D3,at,36,0.06683168316831693
19:59:10,0.2888,D3,at,36,0.009002770083102463
20:29:10,0.2854,D3,at,36,0.01261387526278904
20:59:10,0.2924,D3,at,36,0.04958960328317378
21:29:10,0.2999,D3,at,36,0.07902634211403801
21:59:10,0.3161,D3,at,36,0.09332489718443539
22:29:10,0.3294,D3,at,36,0.12537947783849424
22:59:10,0.3574,D3,at,36,0.15528819250139897
23:29:10,0.3849,D3,at,36,0.11769290724863603
23:59:10,0.4027,D3,at,36,0.10777253538614352
24:29:10,0.4283,D3,at,36,0.0856876021480271
24:59:10,0.4394,D3,at,36,0.06008192990441506
25:29:10,0.4547,D3,at,36,0.09104904332526939
25:59:10,0.4808,D3,at,36,0.08673044925124795
26:29:10,0.4964,D3,at,36,0.05539887187751807
26:59:10,0.5083,D3,at,36,0.06138107416879786
27:29:10,0.5276,D3,at,36,0.06463229719484462
27:59:10,0.5424,D3,at,36,0.0479351032448378
28:29:10,0.5536,D3,at,36,0.04479768786127176
28:59:10,0.5672,D3,at,36,0.0625881523272214
29:29:10,0.5891,D3,at,36,0.05703615684943128
29:59:10,0.6008,D3,at,36,0.03362183754993341
30:29:10,0.6093,D3,at,36,0.029706220252749067
30:59:10,0.6189,D3,at,36,0.038293746970431496
31:29:10,0.633,D3,at,36,0.03475513428120066
31:59:10,0.6409,D3,at,36,0.01997191449524112
32:29:10,0.6458,D3,at,36,0.02245277175596153
32:59:10,0.6554,D3,at,36,0.034330180042721946
33:29:10,0.6683,D3,at,36,0.027682178662277526
33:59:10,0.6739,D3,at,36,0.016916456447544095
34:29:10,0.6797,D3,at,36,0.016330734147417977
34:59:10,0.685,D3,at,36,0.014744525547445252
35:29:10,0.6898,D3,at,36,0.01681646854160618
35:59:10,0.6966,D3,at,36,0.01837496411139827
36:29:10,0.7026,D3,at,36,0.019356675206376395
36:59:10,0.7102,D3,at,36,0.01210926499577591
37:29:10,0.7112,D3,at,36,0.010686164229471232
37:59:10,0.7178,D3,at,36,0.017971579827249808
38:29:10,0.7241,D3,at,36,0.018781936196657998
38:59:10,0.7314,D3,at,36,0.018321028165162807
39:29:10,0.7375,D3,at,36,0.011389830508474525
39:59:10,0.7398,D3,at,36,0.008515815085158113
40:29:10,0.7438,D3,at,36,0.014251142780317212
40:59:10,0.7504,D3,at,36,0.01199360341151387
41:29:10,0.7528,D3,at,36,0.011291179596174365
41:59:10,0.7589,D3,at,36,0.02042429832652518
42:29:10,0.7683,D3,at,36,0.017961733697774353
42:59:10,0.7727,D3,at,36,0.011776886243043867
43:29:10,0.7774,D3,at,36,0.011448417802932735
43:59:10,0.7816,D3,at,36,0.009211873080859755
44:29:10,0.7846,D3,at,36,0.0075197552893194195
44:59:10,0.7875,D3,at,36,0.01638095238095241
45:29:10,0.7975,D3,at,36,0.01053291536050166
45:59:10,0.7959,D3,at,36,0.009046362608367865
46:29:10,0.8047,D3,at,36,0.01851621722381001
46:59:10,0.8108,D3,at,36,0.006660088801184104
47:29:10,0.8101,D3,at,36,0.0074064930255524075
47:59:10,0.8168,D3,at,36,0.017140058765915785
48:29:10,0.8241,D3,at,36,0.004489746390001257
48:59:10,0.8205,D3,at,36,0.009140767824497199
49:29:10,0.8316,D3,at,36,0.0016835016835016316
49:59:10,0.8219,D3,at,36,0.00803017398710298
50:29:10,0.8382,D3,at,36,0.018492006680983143
50:59:10,0.8374,D3,at,36,0.002627179364700371
51:29:10,0.8404,D3,at,36,0.003926701570680592
51:59:10,0.8407,D3,at,36,0.015225407398596316
52:29:10,0.8532,D3,at,36,0.019924988279418677
52:59:10,0.8577,D3,at,36,0.008161361781508693
53:29:10,0.8602,D3,at,36,0.0067426179958149585
53:59:10,0.8635,D3,at,36,-0.0008106543138389379
54:29:10,0.8595,D3,at,36,0.001512507271669538
54:59:10,0.8648,D3,at,36,0.01561054579093427
55:29:10,0.873,D3,at,36,0.009621993127147723
55:59:10,0.8732,D3,at,36,0.01007787448465418
56:29:10,0.8818,D3,at,36,0.007938308006350652
56:59:10,0.8802,D3,at,36,0.006475800954328479
57:29:10,0.8875,D3,at,36,0.018366197183098572
57:59:10,0.8965,D3,at,36,0.007585052983826022
58:29:10,0.8943,D3,at,36,-0.005590965000559101
58:59:10,0.8915,D3,at,36,0.024004486819966322
59:29:10,0.9157,D3,at,36,0.02260565687452228
59:59:10,0.9122,D3,at,36,-0.0013155009866257167
60:29:10,0.9145,D3,at,36,0.008201202843083599
60:59:10,0.9197,D3,at,36,0.006741328694139376
61:29:10,0.9207,D3,at,36,0.0011947431302269903
61:59:10,0.9208,D3,at,36,-0.007710686359687224
62:29:10,0.9136,D3,at,36,-0.013791593695271394
62:59:10,0.9082,D3,at,36,-0.013102840783968313
63:29:10,0.9017,D3,at,36,-0.01519352334479322
63:59:10,0.8945,D3,at,36,-0.016433761878144142
64:29:10,0.887,D3,at,36,-0.010484780157835372
64:59:10,0.8852,D3,at,36,-0.0059873474920921505
65:29:10,0.8817,D3,at,36,-0.006578201202223009
65:59:10,0.8794,D3,at,36,-0.011030247896292976
66:29:10,0.872,D3,at,36,-0.012270642201834785
66:59:10,0.8687,D3,at,36,-0.006331299643144871
67:29:10,0.8665,D3,at,36,-0.009694171956145498
67:59:10,0.8603,D3,at,36,-0.009182843194234592
68:29:10,0.8586,D3,at,36,-0.0039599347775447925
68:59:10,0.8569,D3,at,36,-0.0064184852374840244
69:29:10,0.8531,D3,at,36,-0.003985464775524509
69:59:10,0.8535,D3,at,36,0.0
70:29:10,0.8531,D3,at,36,-0.005274879849959043
70:59:10,0.849,D3,at,36,-0.008833922261484042
71:29:10,0.8456,D3,at,36,-0.007568590350047258
71:59:10,0.8426,D3,at,36,-0.009138381201044434
72:29:10,0.8379,D3,at,36,-0.009428332736603436
72:59:10,0.8347,D3,at,36,-0.004911944411165679
73:29:10,0.8338,D3,at,36,0.0021587910769969103
73:59:10,0.8365,D3,at,36,-0.006694560669455993
74:29:10,0.8282,D3,at,36,-0.010866940352571852
74:59:10,0.8275,D3,at,36,-0.005800604229607283
75:29:10,0.8234,D3,at,36,
Unnamed: 152,,D3,at,36,
0:29:10,0.088,D1,oa,36,0.0
0:59:10,0.088,D1,oa,36,0.010989010989010999
1:29:10,0.091,D1,oa,36,0.02173913043478263
1:59:10,0.093,D1,oa,36,0.02150537634408604
2:29:10,0.093,D1,oa,36,0.010638297872340436
2:59:10,0.091,D1,oa,36,0.010638297872340436
3:29:10,0.093,D1,oa,36,-0.010526315789473693
3:59:10,0.094,D1,oa,36,0.0
4:29:10,0.094,D1,oa,36,0.021052631578947385
4:59:10,0.094,D1,oa,36,0.010526315789473693
5:29:10,0.095,D1,oa,36,0.020833333333333353
5:59:10,0.096,D1,oa,36,0.020618556701030945
6:29:10,0.096,D1,oa,36,0.020408163265306138
6:59:10,0.097,D1,oa,36,0.020202020202020218
7:29:10,0.098,D1,oa,36,0.020000000000000018
7:59:10,0.099,D1,oa,36,0.01980198019801968
8:29:10,0.101,D1,oa,36,0.029411764705882245
8:59:10,0.102,D1,oa,36,0.04807692307692312
9:29:10,0.105,D1,oa,36,0.06542056074766361
9:59:10,0.111,D1,oa,36,0.09909909909909906
10:29:10,0.115,D1,oa,36,0.11864406779661016
10:59:10,0.122,D1,oa,36,0.13600000000000012
11:29:10,0.13,D1,oa,36,0.1629629629629629
11:59:10,0.145,D1,oa,36,0.14965986394557818
12:29:10,0.155,D1,oa,36,0.14649681528662434
12:59:10,0.167,D1,oa,36,0.2
13:29:10,0.188,D1,oa,36,0.3769633507853402
13:59:10,0.248,D1,oa,36,0.48760330578512395
14:29:10,0.316,D1,oa,36,0.48867313915857613
14:59:10,0.38,D1,oa,36,0.37913486005089064
15:29:10,0.429,D1,oa,36,0.08733624454148467
15:59:10,0.389,D1,oa,36,0.1062355658198614
16:29:10,0.484,D1,oa,36,0.25595238095238104
16:59:10,0.57,D1,oa,36,0.17971530249110315
17:29:10,0.593,D1,oa,36,0.10578512396694206
17:59:10,0.634,D1,oa,36,0.10543130990415345
18:29:10,0.682,D1,oa,36,0.14456035767511172
18:59:10,0.742,D1,oa,36,0.11203319502074684
19:29:10,0.768,D1,oa,36,0.0784574468085107
19:59:10,0.793,D1,oa,36,0.09207161125319686
20:29:10,0.832,D1,oa,36,0.08495145631067956
20:59:10,0.857,D1,oa,36,0.03638497652582163
21:29:10,0.86,D1,oa,36,0.030409356725146226
21:59:10,0.881,D1,oa,36,0.02619589977220959
22:29:10,0.882,D1,oa,36,0.007972665148063789
22:59:10,0.888,D1,oa,36,0.040677966101694954
23:29:10,0.911,D1,oa,36,0.053610503282275755
23:59:10,0.929,D1,oa,36,0.027837259100642303
24:29:10,0.936,D1,oa,36,0.009574468085106274
24:59:10,0.939,D1,oa,36,0.0021208907741251345
25:29:10,0.94,D1,oa,36,0.006369426751592363
25:59:10,0.947,D1,oa,36,0.012644889357218136
26:29:10,0.95,D1,oa,36,0.0062893081761006345
26:59:10,0.951,D1,oa,36,0.010471204188481685
27:29:10,0.958,D1,oa,36,0.014522821576763498
27:59:10,0.958,D1,oa,36,0.009287925696594436
28:29:10,0.958,D1,oa,36,0.003083247687564237
28:59:10,0.954,D1,oa,36,0.014403292181069971
29:29:10,0.968,D1,oa,36,0.014184397163120581
29:59:10,0.965,D1,oa,36,0.007099391480730229
