time,OD,name,species,description,figure
1.1845833333333333,0.09488307310917588,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.2012611111111111,0.09446517128419951,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.2179416666666667,0.09321847324410726,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.234625,0.0931639743913164,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.2513027777777777,0.09279893240417225,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.2679916666666669,0.0919452274678405,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.284675,0.09187710369668656,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.301363888888889,0.092246678517661,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.3180527777777775,0.09332270765633299,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.3347416666666665,0.09354356097038141,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.3514166666666667,0.09412006768344816,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.368097222222222,0.09502323480500574,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.3847749999999999,0.09677510335642503,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.4014583333333335,0.09758349279777168,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.4181444444444444,0.09814956509037276,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.434836111111111,0.0988731169120538,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.451513888888889,0.09923000885803623,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.4681916666666666,0.09860673197882197,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.484877777777778,0.09826589190051216,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.501563888888889,0.09795102561904634,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.5182499999999999,0.0989442408294301,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.5349305555555555,0.09939909794159241,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.5516138888888888,0.09862853049156795,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.5683027777777778,0.09855819012423805,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.5849833333333332,0.09956336413650035,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.601663888888889,0.09987305199051844,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.6183527777777775,0.09913227407087999,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.6350416666666665,0.10002742799039455,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.6517305555555555,0.10100228231363806,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.6684166666666667,0.10141502018767135,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.6850972222222222,0.10149452605229925,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7017833333333334,0.1011432182049381,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7184638888888888,0.10208267186713571,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7351527777777778,0.10175643636870624,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7518416666666667,0.10188349780774653,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7685305555555557,0.10223556460259453,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.7852194444444445,0.10339450854745591,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8019027777777779,0.1028524793718395,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8185833333333332,0.10181020816502184,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8352638888888888,0.10181457782116876,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8519416666666666,0.1012711927555412,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8686194444444444,0.10120250412943355,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.8853,0.10076217275499366,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.9019888888888887,0.10101366026074676,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.9186694444444443,0.10005938420231919,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.9353555555555555,0.10020992012422147,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.9520361111111113,0.10002176966241283,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
1.9687194444444447,0.10143615127019823,replicate_1,Oa,Oa chemostat mono-culture with 10000 nM thiamine,S1B
