,exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
0,0.0,0.23055146338006535,0.0,65000.0,28.0,0.0801999999999163,27.5625,34.8125,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,20975.46363636363,0.08019127817336139,0.0,9257.0,0.1194771524251917,0.0423463325051312,0.0,4767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60.05000000000018,0.23181207259026532,0.0,65000.0,28.0,0.0124999999999034,27.5625,34.875,28.07000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21094.72424242424,0.07935964500606417,0.0,9081.0,0.120140953639467,0.0423962118709393,0.0,4643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,120.13000000000012,0.2329593480931177,0.0,65000.0,28.0,0.0792999999999145,27.5625,34.8125,28.170000000000016,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21189.09848484848,0.07871954101711652,0.0,9270.0,0.1189859762675296,0.0419633225458468,0.0,4778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,180.1800000000003,0.23399328988862245,0.0,65000.0,28.0,0.0159999999999118,27.5625,34.875,28.13000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21258.58636363636,0.07827096620651845,0.0,9280.0,0.1197198275862069,0.0420258620689655,0.0,4594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,240.22000000000023,0.23491389797677956,0.0,65000.0,28.0,0.0662999999999079,27.5625,34.875,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21303.187878787878,0.07801392057426997,0.0,9052.0,0.1199734865223155,0.0426425099425541,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,300.2600000000002,0.23770667549045152,0.0,65000.0,28.0,0.0424999999999011,27.5625,34.8125,27.99000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21275.51875000007,0.07822545871532165,0.0,9079.0,0.1196166978742152,0.0424055512721665,0.0,4760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,360.3100000000004,0.2379028598804736,0.0,65000.0,28.0,0.0477999999999105,27.5625,34.875,28.010000000000048,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21223.231250000066,0.0786575471193832,0.0,9218.0,0.1192232588413972,0.0418745931872423,0.0,4690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,420.3900000000003,0.23689768741068015,0.0,65000.0,28.0,0.031899999999909,27.5,34.875,28.110000000000014,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21191.518750000065,0.07909762498031594,0.0,9050.0,0.1196685082872928,0.0422099447513812,0.0,4998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480.46,0.2361056113583221,0.0,65000.0,28.0,0.055699999999899,27.5625,34.875,27.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21105.10625000007,0.07977679919794432,0.0,9259.0,0.1192353385894805,0.0420131763689383,0.0,4818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,540.5,0.2345547169351702,0.0,65000.0,28.0,0.0300999999999073,27.5,34.9375,27.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21154.46875000007,0.07957366210814323,0.0,9107.0,0.1195783463270012,0.041945756011859,0.0,4876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,600.54,0.23497517295699688,0.0,65000.0,28.0,0.0824999999999039,27.5,35.0,28.010000000000048,0.0,0.0,0.0,0.0,0.0,20.0,0.28,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,21208.200000000066,0.07936265471569473,0.0,9037.0,0.119729998893438,0.0422706650437091,0.0,4913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
