exp_time,od_measured,raw_FP1_emit1,raw_FP2_emit1,raw_FP3_emit1,reactor
38.723650000000006,7.30283274794769,951.9999999999994,15412.000000000002,6307.999999999999,M2
38.74033055555556,7.275397797056712,1011.9999999999998,16229.000000000002,6749.999999999998,M2
38.757011111111105,7.316369459732812,1004.9999999999989,16083.0,6749.999999999999,M2
38.773691666666664,7.232071189466211,990.9999999999995,16058.0,6591.0,M2
38.790372222222224,7.328890794747309,1049.999999999999,16783.0,6743.999999999999,M2
38.807052777777784,7.2194690367144005,991.9999999999991,15553.0,6422.999999999998,M2
38.82373888888889,7.1444914820980046,1024.9999999999995,15583.000000000002,6482.0,M2
38.840422222222216,7.180682506630575,1030.0,16138.000000000002,6557.999999999999,M2
38.857108333333336,7.094794957080836,1004.9999999999993,16082.000000000002,6515.0,M2
38.87379444444445,7.227869794368701,1036.9999999999998,16840.999999999996,6787.999999999998,M2
38.89048333333333,7.255509581932131,994.9999999999991,15859.999999999998,6381.999999999997,M2
38.90716666666666,7.339244607025421,1013.9999999999999,15456.000000000002,6264.0,M2
38.923855555555555,7.341801737586934,1051.9999999999995,16304.0,6745.999999999998,M2
38.940533333333335,7.31419800393337,1055.9999999999993,16415.0,6902.0,M2
38.95721666666667,7.407478087736337,1048.0,16843.0,6784.999999999998,M2
38.973902777777774,7.45007051745776,1006.9999999999991,17071.000000000004,6665.999999999998,M2
38.9906,7.506883199081187,1004.9999999999998,15357.0,6321.999999999998,M2
39.00728888888889,7.404145474939469,999.0,15823.999999999998,6376.999999999999,M2
39.02397499999999,7.336176381695594,1018.9999999999991,16322.0,6615.999999999999,M2
39.040663888888886,7.250157656084923,1013.9999999999991,16012.999999999998,6591.999999999998,M2
39.05734166666666,7.305003256417194,1025.9999999999995,16313.999999999998,6578.999999999998,M2
39.074022222222226,7.171788823247539,961.9999999999995,15085.999999999998,6156.0,M2
39.0907,7.162390230231381,1038.0,16087.0,6555.999999999999,M2
39.10738888888889,7.143222534305892,1011.9999999999998,16200.0,6591.999999999997,M2
39.124075,7.055308236544107,981.9999999999993,15415.0,6269.999999999997,M2
39.14076111111111,7.1059430689339536,1008.9999999999995,16073.999999999998,6527.999999999999,M2
39.15743888888889,7.106449914679757,1043.9999999999998,16248.0,6792.999999999998,M2
39.17412777777778,7.2150151886310425,1019.9999999999992,16146.000000000002,6605.999999999999,M2
39.19080277777778,7.254872390234851,1001.9999999999991,16112.999999999998,6632.999999999999,M2
39.207486111111116,7.261245008772249,1034.999999999999,16426.0,6835.999999999998,M2
39.224174999999995,7.16480305892037,1014.9999999999994,16035.0,6549.999999999998,M2
39.240861111111116,7.258695774258115,1044.9999999999995,16342.999999999998,6722.0,M2
39.25755,7.183478291566189,1014.9999999999992,16319.0,6647.999999999997,M2
39.274238888888895,7.2645593866841125,1012.9999999999993,16173.0,6564.999999999998,M2
39.290924999999994,7.240730747268685,1019.999999999999,16032.000000000002,6541.999999999997,M2
39.30761111111111,7.296194668129914,1036.0,16558.0,6887.0,M2
39.3243,7.399788086106184,1070.9999999999993,16821.0,6756.999999999998,M2
39.34098611111111,7.459573510454874,982.999999999999,15928.0,6365.999999999998,M2
39.35766388888889,7.551829797600817,1032.9999999999995,16418.0,6639.999999999999,M2
39.374341666666666,7.636653751606019,1054.9999999999993,16981.0,6913.999999999999,M2
39.39103055555555,7.725258107624086,992.9999999999991,16010.0,6429.0,M2
39.40771666666667,7.776433438044506,991.9999999999992,15738.000000000002,6451.999999999999,M2
39.42439722222222,7.880914183356936,1013.9999999999994,16386.0,6642.999999999997,M2
39.441075,8.114049003100291,1028.0,16407.0,6646.999999999998,M2
39.45776388888889,8.185269963937571,998.0,15769.0,6542.999999999999,M2
39.474444444444444,8.155043215996585,1024.9999999999995,16364.0,6669.0,M2
39.49113333333333,8.127486941391567,1062.9999999999993,17344.0,7023.999999999998,M2
39.50780833333333,8.093905085856932,1017.9999999999994,16246.0,6434.999999999998,M2
39.52448611111111,8.086141330238974,1026.9999999999995,16321.999999999998,6667.999999999997,M2
39.54117222222222,7.960270834601175,1018.9999999999997,16094.0,6548.999999999997,M2
39.55785,7.9245500320086535,1008.9999999999992,16169.0,6593.999999999999,M2
39.57453611111111,7.928734552123586,1035.9999999999998,16538.0,6739.999999999999,M2
39.59121388888889,7.972712649071553,1031.999999999999,16505.000000000004,6709.999999999999,M2
39.60790277777778,7.8124723216969585,1017.0,15712.0,6504.999999999998,M2
39.62459166666667,7.827448973696619,1050.0,16878.0,6796.999999999999,M2
39.64127222222222,7.821717759266733,1031.9999999999993,16161.0,6705.999999999998,M2
39.65795277777777,7.747716112980839,1057.999999999999,17031.999999999996,6922.999999999999,M2
39.67463888888889,7.7191601432677714,1010.9999999999993,15828.0,6443.0,M2
39.691316666666665,7.663436436357415,1039.9999999999995,16776.0,6813.999999999997,M2
39.707997222222225,7.841521848885179,1038.9999999999998,16743.0,6734.999999999998,M2
39.72468055555556,7.946526266360337,1030.9999999999998,16540.0,6573.999999999998,M2
39.74135833333334,7.959354304372539,1044.9999999999993,16655.999999999996,6730.999999999997,M2
39.75803611111111,7.9748086974501575,1023.9999999999993,16343.0,6608.999999999997,M2
39.774722222222216,7.975463747161484,1094.9999999999998,17653.0,7093.0,M2
39.7914111111111,8.013616048225686,1058.9999999999993,17469.0,7123.0,M2
39.80809722222222,8.02280192204293,1041.9999999999995,16603.0,6749.999999999997,M2
39.824783333333336,8.162299715252601,1010.9999999999994,16132.0,6640.0,M2
39.84146388888889,8.248476602835495,1039.999999999999,16529.0,6639.999999999999,M2
39.85815277777778,8.441289341253878,1026.9999999999993,16174.0,6912.0,M2
39.87484444444444,8.450360469103572,1024.9999999999989,16179.999999999998,6497.999999999999,M2
39.89152777777778,8.476524350970891,1039.9999999999995,16480.999999999996,6888.999999999999,M2
39.90821944444444,8.51956500842644,1036.0,16256.000000000004,6690.999999999999,M2
39.9249,8.543120432586932,1048.9999999999993,16793.0,6825.999999999998,M2
39.94158611111111,8.500441899487157,1045.999999999999,16565.0,6790.999999999998,M2
39.958275,8.391720772247822,1051.999999999999,16376.000000000002,6664.999999999999,M2
39.97496388888889,8.607336753344953,1042.9999999999995,16246.0,6673.999999999998,M2
39.99164722222222,8.572460651567468,1028.9999999999995,16552.0,6705.999999999998,M2
40.00833611111111,8.688941273574159,1064.9999999999995,16699.0,6843.0,M2
40.025016666666666,8.602907582916032,1057.9999999999995,16889.0,6877.999999999999,M2
40.04169722222222,8.515953276142142,1059.0,16525.0,6806.0,M2
