,240623_growth_phenotyping_ct_A1_time,240623_growth_phenotyping_ct_A1_measurement,240623_growth_phenotyping_ct_A2_time,240623_growth_phenotyping_ct_A2_measurement,240623_growth_phenotyping_ct_A3_time,240623_growth_phenotyping_ct_A3_measurement
52,26.48611111111111,1.1883333333333337,26.48611111111111,1.161333333333333,26.48611111111111,1.1413333333333333
53,26.98611111111111,1.1953333333333331,26.98611111111111,1.1663333333333332,26.98611111111111,1.1463333333333332
54,27.48611111111111,1.1949999999999998,27.48611111111111,1.1649999999999998,27.48611111111111,1.138
55,27.98611111111111,1.182,27.98611111111111,1.138,27.98611111111111,1.135
56,28.48611111111111,1.168,28.48611111111111,1.132,28.48611111111111,1.122
57,28.98611111111111,1.162,28.98611111111111,1.119,28.98611111111111,1.112
58,29.48611111111111,1.155,29.48611111111111,1.128,29.48611111111111,1.099
59,29.98611111111111,1.16,29.98611111111111,1.14,29.98611111111111,1.133
60,30.48611111111111,1.1186666666666667,30.48611111111111,1.0916666666666666,30.48611111111111,1.084666666666667
61,30.98611111111111,1.1326666666666667,30.98611111111111,1.1136666666666666,30.98611111111111,1.1096666666666666
62,31.48611111111111,1.145333333333333,31.48611111111111,1.1313333333333333,31.48611111111111,1.1263333333333334
63,31.98611111111111,1.12,31.98611111111111,1.101,31.98611111111111,1.095
64,32.486111111111114,1.1233333333333333,32.486111111111114,1.1023333333333334,32.486111111111114,1.0943333333333334
65,32.986111111111114,1.107,32.986111111111114,1.089,32.986111111111114,1.081
66,33.486111111111114,1.0796666666666666,33.486111111111114,1.0506666666666666,33.486111111111114,1.0456666666666663
67,33.986111111111114,1.1,33.986111111111114,1.077,33.986111111111114,1.071
68,34.48611111111111,1.096,34.48611111111111,1.079,34.48611111111111,1.073
69,34.98611111111111,1.1043333333333334,34.98611111111111,1.0923333333333334,34.98611111111111,1.0823333333333331
70,35.48611111111111,1.084,35.48611111111111,1.063,35.48611111111111,1.053
71,35.98611111111111,1.0936666666666666,35.98611111111111,1.0756666666666663,35.98611111111111,1.0666666666666669
72,36.48611111111111,1.0876666666666666,36.48611111111111,1.0726666666666669,36.48611111111111,1.0606666666666666
73,36.98611111111111,1.1093333333333333,36.98611111111111,1.1023333333333334,36.98611111111111,1.0893333333333333
74,37.48611111111111,1.0713333333333332,37.48611111111111,1.0553333333333332,37.48611111111111,1.038333333333333
75,37.98611111111111,1.073,37.98611111111111,1.054,37.98611111111111,1.036
76,38.48611111111111,1.096666666666667,38.48611111111111,1.088666666666667,38.48611111111111,1.0746666666666669
77,38.98611111111111,1.0956666666666668,38.98611111111111,1.088666666666667,38.98611111111111,1.0726666666666669
78,39.48611111111111,1.0956666666666668,39.48611111111111,1.088666666666667,39.48611111111111,1.0766666666666669
79,39.98611111111111,1.0913333333333337,39.98611111111111,1.0823333333333331,39.98611111111111,1.0693333333333332
80,40.48611111111111,1.0653333333333332,40.48611111111111,1.0543333333333331,40.48611111111111,1.0313333333333334
81,40.98611111111111,1.098,40.98611111111111,1.102,40.98611111111111,1.084
82,41.48611111111111,1.096666666666667,41.48611111111111,1.098666666666667,41.48611111111111,1.086666666666667
83,41.98611111111111,1.0983333333333332,41.98611111111111,1.1013333333333333,41.98611111111111,1.0873333333333337
84,42.48611111111111,1.0963333333333334,42.48611111111111,1.0973333333333333,42.48611111111111,1.0813333333333333
85,42.98611111111111,1.0763333333333334,42.98611111111111,1.0693333333333332,42.98611111111111,1.0513333333333337
86,43.48611111111111,1.0793333333333337,43.48611111111111,1.0813333333333333,43.48611111111111,1.0613333333333332
87,43.98611111111111,1.0893333333333333,43.98611111111111,1.0903333333333332,43.98611111111111,1.0673333333333337
88,44.48611111111111,1.0783333333333331,44.48611111111111,1.0783333333333331,44.48611111111111,1.0603333333333331
89,44.98611111111111,1.123,44.98611111111111,1.158,44.98611111111111,1.133
90,45.48611111111111,1.095,45.48611111111111,1.108,45.48611111111111,1.096
91,45.98611111111111,1.081,45.98611111111111,1.097,45.98611111111111,1.079
92,46.48611111111111,1.084,46.48611111111111,1.091,46.48611111111111,1.077
93,46.98611111111111,1.0636666666666663,46.98611111111111,1.0786666666666669,46.98611111111111,1.0616666666666663
94,47.48611111111111,1.0356666666666663,47.48611111111111,1.0626666666666666,47.48611111111111,1.0426666666666666
95,47.98611111111111,1.0666666666666669,47.98611111111111,1.0936666666666666,47.98611111111111,1.0876666666666666
96,48.48611111111111,1.040333333333333,48.48611111111111,1.0623333333333334,48.48611111111111,1.0443333333333331
97,48.98611111111111,1.0496666666666663,48.98611111111111,1.086666666666667,48.98611111111111,1.0756666666666663
98,49.48611111111111,1.0576666666666663,49.48611111111111,1.1056666666666666,49.48611111111111,1.0806666666666669
99,49.98611111111111,1.0606666666666666,49.98611111111111,1.1506666666666667,49.98611111111111,1.1096666666666666
100,50.48611111111111,1.0226666666666666,50.48611111111111,1.0656666666666663,50.48611111111111,1.0486666666666666
101,50.98611111111111,0.9876666666666668,50.98611111111111,1.0336666666666667,50.98611111111111,1.0226666666666666
102,51.48611111111111,0.9873333333333334,51.48611111111111,1.018333333333333,51.48611111111111,0.9993333333333334
103,51.98611111111111,0.9826666666666666,51.98611111111111,1.0826666666666669,51.98611111111111,1.0636666666666663
104,52.48611111111111,0.963,52.48611111111111,1.04,52.48611111111111,1.018
105,52.98611111111111,0.983,52.98611111111111,1.111,52.98611111111111,1.096
106,53.48611111111111,0.9746666666666666,53.48611111111111,1.0456666666666663,53.48611111111111,1.0286666666666666
107,53.98611111111111,0.9606666666666666,53.98611111111111,1.0426666666666666,53.98611111111111,1.0356666666666663
108,54.48611111111111,0.969,54.48611111111111,1.0519999999999998,54.48611111111111,1.059
109,54.98611111111111,0.9586666666666666,54.98611111111111,1.0456666666666663,54.98611111111111,1.0256666666666667
110,55.48611111111111,0.9576666666666668,55.48611111111111,1.0316666666666667,55.48611111111111,1.0326666666666666
111,55.98611111111111,0.9556666666666668,55.98611111111111,1.0166666666666666,55.98611111111111,1.0326666666666666
112,56.48611111111111,0.9243333333333332,56.48611111111111,0.9623333333333332,56.48611111111111,0.9883333333333332
113,56.98611111111111,0.9403333333333332,56.98611111111111,1.038333333333333,56.98611111111111,1.0333333333333334
114,57.48611111111111,0.918,57.48611111111111,0.985,57.48611111111111,0.979
115,57.98611111111111,0.904,57.98611111111111,0.977,57.98611111111111,0.966
116,58.48611111111111,0.908,58.48611111111111,0.992,58.48611111111111,0.988
117,58.98611111111111,0.893,58.98611111111111,0.957,58.98611111111111,0.96
118,59.48611111111111,0.903,59.48611111111111,0.961,59.48611111111111,0.981
119,59.98611111111111,0.899,59.98611111111111,0.981,59.98611111111111,0.995
120,60.48611111111111,0.8846666666666666,60.48611111111111,0.9676666666666666,60.48611111111111,0.9896666666666666
121,60.98611111111111,0.8666666666666666,60.98611111111111,0.9376666666666664,60.98611111111111,0.9536666666666666
122,61.48611111111111,0.8686666666666666,61.48611111111111,0.9376666666666664,61.48611111111111,0.9606666666666668
123,61.98611111111111,0.8586666666666666,61.98611111111111,0.9266666666666666,61.98611111111111,0.9406666666666668
124,62.48611111111111,0.8676666666666666,62.48611111111111,0.9086666666666666,62.48611111111111,0.9346666666666666
125,62.98611111111111,0.8753333333333333,62.98611111111111,0.9263333333333332,62.98611111111111,0.9573333333333331
126,63.48611111111111,0.8583333333333333,63.48611111111111,0.9053333333333332,63.48611111111111,0.9553333333333331
127,63.98611111111111,0.8363333333333334,63.98611111111111,0.8753333333333333,63.98611111111111,0.9013333333333332
128,64.48611111111111,0.8503333333333333,64.48611111111111,0.8943333333333333,64.48611111111111,0.8943333333333333
129,64.98611111111111,0.8330000000000001,64.98611111111111,0.887,64.98611111111111,0.883
130,65.48611111111111,0.8306666666666667,65.48611111111111,0.8776666666666666,65.48611111111111,0.8736666666666666
131,65.98611111111111,0.8380000000000001,65.98611111111111,0.885,65.98611111111111,0.901
132,66.48611111111111,0.8366666666666667,66.48611111111111,0.8826666666666666,66.48611111111111,0.8896666666666666
133,66.98611111111111,0.8240000000000001,66.98611111111111,0.861,66.98611111111111,0.872
134,67.48611111111111,0.8233333333333334,67.48611111111111,0.8603333333333333,67.48611111111111,0.8753333333333333
135,67.98611111111111,0.8173333333333334,67.98611111111111,0.8533333333333333,67.98611111111111,0.8683333333333333
136,68.48611111111111,0.8143333333333334,68.48611111111111,0.8463333333333333,68.48611111111111,0.8613333333333333
137,68.98611111111111,0.805,68.98611111111111,0.8270000000000001,68.98611111111111,0.8420000000000001
138,69.48611111111111,0.8093333333333333,69.48611111111111,0.8363333333333334,69.48611111111111,0.8543333333333333
139,69.98611111111111,0.8,69.98611111111111,0.8230000000000001,69.98611111111111,0.846
140,70.48611111111111,0.773,70.48611111111111,0.793,70.48611111111111,0.8130000000000001
141,70.98611111111111,0.7976666666666666,70.98611111111111,0.8196666666666667,70.98611111111111,0.8456666666666666
142,71.48611111111111,0.7876666666666666,71.48611111111111,0.8126666666666666,71.48611111111111,0.8386666666666667
143,71.98611111111111,0.7806666666666666,71.98611111111111,0.7966666666666666,71.98611111111111,0.8226666666666667
144,72.48611111111111,0.754,72.48611111111111,0.766,72.48611111111111,0.794
145,72.98611111111111,0.762,72.98611111111111,0.777,72.98611111111111,0.802
146,73.48611111111111,0.753,73.48611111111111,0.767,73.48611111111111,0.795
147,73.98611111111111,0.7403333333333333,73.98611111111111,0.7513333333333333,73.98611111111111,0.7763333333333333
148,74.48611111111111,0.7463333333333333,74.48611111111111,0.7603333333333333,74.48611111111111,0.7843333333333333
149,74.98611111111111,0.7423333333333333,74.98611111111111,0.7623333333333333,74.98611111111111,0.7823333333333333
150,75.48611111111111,0.7413333333333333,75.48611111111111,0.7603333333333333,75.48611111111111,0.7753333333333333
