exp_time,reactor,measurement,sensor
381.5535416666667,M2,0.27569321675634134,od_measured
381.7203805555556,M2,0.2869921275261176,od_measured
381.8872388888889,M2,0.2907506886187225,od_measured
382.05409444444444,M2,0.29136640603771186,od_measured
382.22094166666665,M2,0.296799542472997,od_measured
382.3877805555556,M2,0.2962008849309652,od_measured
382.55459722222224,M2,0.2985077447170063,od_measured
382.7214083333334,M2,0.29922973481138304,od_measured
382.8882638888889,M2,0.2979331718936287,od_measured
383.0550888888889,M2,0.29895420414543816,od_measured
383.22191666666663,M2,0.3033807828556328,od_measured
383.38874444444446,M2,0.30538652980104497,od_measured
383.55561111111115,M2,0.31564142255504724,od_measured
383.7224361111111,M2,0.3185343898188115,od_measured
383.8892527777778,M2,0.3264420755003466,od_measured
384.0560694444445,M2,0.3405735822228703,od_measured
384.2229083333333,M2,0.3335448708200261,od_measured
384.3897638888888,M2,0.34005186211422417,od_measured
384.5566111111111,M2,0.35199236195927586,od_measured
384.72344166666664,M2,0.3523590426016734,od_measured
384.890275,M2,0.3531760759793645,od_measured
385.0571138888889,M2,0.3533015841187086,od_measured
385.22393888888894,M2,0.35644913137794626,od_measured
385.3907583333333,M2,0.3487586816632334,od_measured
385.55760555555554,M2,0.3714559673332482,od_measured
385.72442500000005,M2,0.35246240224583913,od_measured
385.89124999999996,M2,0.3507594290610132,od_measured
386.05808611111115,M2,0.3469744973294201,od_measured
386.22491666666673,M2,0.33820615418269306,od_measured
386.39175277777775,M2,0.3477373899411196,od_measured
386.5585888888889,M2,0.36419372185865057,od_measured
386.72540277777784,M2,0.3419615545873817,od_measured
386.8922555555556,M2,0.35371994458318895,od_measured
387.05906666666664,M2,0.3569782343183185,od_measured
387.2258972222222,M2,0.3772490292943471,od_measured
387.39274166666667,M2,0.3686578741090471,od_measured
387.5596027777778,M2,0.3716823741728494,od_measured
387.72642777777776,M2,0.3609944947773301,od_measured
387.8932361111111,M2,0.3503656780356198,od_measured
388.0600777777778,M2,0.351443571467634,od_measured
388.22691944444443,M2,0.36674818163588957,od_measured
388.3937555555556,M2,0.35632608418251077,od_measured
388.5605861111111,M2,0.33725376889002306,od_measured
388.7273805555556,M2,0.3526937309732576,od_measured
388.8942138888889,M2,0.3751523050841277,od_measured
389.0610555555556,M2,0.37039283956468627,od_measured
389.22793333333334,M2,0.365328217000565,od_measured
389.3947555555556,M2,0.3699867838197495,od_measured
389.5615888888889,M2,0.3733410503673186,od_measured
389.7283888888889,M2,0.38100935158685306,od_measured
389.8952194444445,M2,0.3854931913885192,od_measured
390.06207777777774,M2,0.3919728567001476,od_measured
390.2289,M2,0.38215861239221965,od_measured
390.39573055555553,M2,0.3777682884590845,od_measured
390.5625611111111,M2,0.3802193885921577,od_measured
390.7294111111111,M2,0.37928176896293997,od_measured
390.8962222222222,M2,0.39151266018921915,od_measured
391.0630638888889,M2,0.3951499352862898,od_measured
391.2298888888889,M2,0.40723070893413776,od_measured
391.3966916666667,M2,0.40338179266091834,od_measured
391.5635361111111,M2,0.3948324735220664,od_measured
391.7303638888889,M2,0.3886998013015658,od_measured
391.8971888888889,M2,0.383977249940755,od_measured
392.0640583333334,M2,0.3842947117049784,od_measured
