species,reactor,sample_time,dilution,count,comment,average,stdev,total,composition
ct,M2,452.9,-5,14|17|14,,150000000.0,17320508.075688753,150000000.0,1.0
ct,M2,475.87,-5,8|13|9,,99999999.99999999,26457513.110645913,99999999.99999999,1.0
ct,M2,501.81,-5,10|7|6,,76666666.66666666,20816659.994661316,76666666.66666666,1.0
ct,M2,524.35,-5,14|17|13,,146666666.66666666,20816659.99466131,146666666.66666666,1.0
ct,M2,552.21,-5,10|9|6,,83333333.33333333,20816659.994661316,83333333.33333333,1.0
ct,M2,575.26,-5,5|14|18,,123333333.33333331,66583281.18479392,123333333.33333331,1.0
